sim,farm_id,county_name,production,newly_infected,newly_detected
3,1579,Jolly Island,broiler_2,FALSE,FALSE
3,1580,Jolly Island,conventional,FALSE,FALSE
3,1581,Jolly Island,broiler_2,FALSE,FALSE
3,1582,Jolly Island,conventional,FALSE,FALSE
3,1583,Jolly Island,conventional,TRUE,TRUE
3,1584,Jolly Island,conventional,FALSE,FALSE
3,1585,Jolly Island,conventional,FALSE,FALSE
3,1586,Jolly Island,organic,FALSE,FALSE
3,1587,Jolly Island,conventional,FALSE,FALSE
3,1588,Jolly Island,conventional,FALSE,FALSE
3,1589,Jolly Island,broiler_2,FALSE,FALSE
3,1590,Jolly Island,broiler_2,TRUE,FALSE
3,1591,Jolly Island,organic,FALSE,FALSE
3,1592,Jolly Island,conventional,FALSE,FALSE
3,1593,Jolly Island,conventional,FALSE,FALSE
3,1594,Jolly Island,broiler_2,FALSE,FALSE
3,1595,Jolly Island,conventional,TRUE,FALSE
3,1596,Jolly Island,conventional,FALSE,FALSE
3,1597,Jolly Island,broiler_2,FALSE,FALSE
3,1598,Jolly Island,broiler_1,FALSE,FALSE
3,1599,Jolly Island,conventional,FALSE,FALSE
3,1600,Jolly Island,conventional,FALSE,FALSE
3,1601,Jolly Island,organic,FALSE,FALSE
3,1602,Jolly Island,organic,FALSE,FALSE
3,1603,Jolly Island,broiler_1,FALSE,FALSE
3,1604,Jolly Island,conventional,FALSE,FALSE
3,1605,Jolly Island,conventional,FALSE,FALSE
3,1606,Jolly Island,organic,TRUE,TRUE
3,1607,Jolly Island,broiler_2,FALSE,FALSE
3,1608,Jolly Island,conventional,FALSE,FALSE
3,1609,Jolly Island,broiler_2,TRUE,TRUE
3,1610,Jolly Island,organic,FALSE,FALSE
3,1611,Jolly Island,conventional,FALSE,FALSE
3,1612,Jolly Island,broiler_1,TRUE,TRUE
3,1613,Jolly Island,conventional,FALSE,FALSE
3,1614,Jolly Island,conventional,FALSE,FALSE
3,1615,Jolly Island,broiler_1,FALSE,FALSE
3,1616,Jolly Island,conventional,FALSE,FALSE
3,1617,Jolly Island,broiler_2,FALSE,FALSE
3,1618,Jolly Island,conventional,FALSE,FALSE
3,1619,Jolly Island,broiler_2,FALSE,FALSE
3,1620,Jolly Island,organic,FALSE,FALSE
3,1621,Jolly Island,conventional,TRUE,TRUE
3,1622,Jolly Island,conventional,FALSE,FALSE
3,1623,Jolly Island,broiler_1,FALSE,FALSE
3,1624,Jolly Island,conventional,FALSE,FALSE
3,1625,Jolly Island,broiler_2,FALSE,FALSE
3,1626,Jolly Island,broiler_2,FALSE,FALSE
3,1627,Jolly Island,conventional,FALSE,FALSE
3,1628,Jolly Island,conventional,FALSE,FALSE
3,1629,Jolly Island,conventional,FALSE,FALSE
3,1630,Jolly Island,broiler_1,FALSE,FALSE
3,1631,Jolly Island,conventional,FALSE,FALSE
3,1632,Jolly Island,broiler_1,FALSE,FALSE
3,1633,Jolly Island,broiler_2,FALSE,FALSE
3,1634,Jolly Island,broiler_2,FALSE,FALSE
3,1635,Jolly Island,conventional,FALSE,FALSE
3,1636,Jolly Island,broiler_1,FALSE,FALSE
3,1637,Jolly Island,broiler_1,FALSE,FALSE
3,1638,Jolly Island,organic,FALSE,FALSE
3,1639,Jolly Island,layer,FALSE,FALSE
3,1640,Jolly Island,conventional,FALSE,FALSE
3,1641,Jolly Island,broiler_2,FALSE,FALSE
3,1642,Jolly Island,broiler_2,FALSE,FALSE
3,1643,Jolly Island,conventional,FALSE,FALSE
3,1644,Jolly Island,conventional,TRUE,TRUE
3,1645,Jolly Island,conventional,FALSE,FALSE
3,1646,Jolly Island,organic,FALSE,FALSE
3,1647,Jolly Island,conventional,FALSE,FALSE
3,1648,Jolly Island,broiler_1,FALSE,FALSE
3,1649,Jolly Island,conventional,FALSE,FALSE
3,1650,Jolly Island,layer,FALSE,FALSE
3,1651,Jolly Island,conventional,FALSE,FALSE
3,1652,Jolly Island,conventional,FALSE,FALSE
3,1653,Jolly Island,conventional,FALSE,FALSE
3,1654,Jolly Island,broiler_1,FALSE,FALSE
3,1655,Jolly Island,layer,FALSE,FALSE
3,1656,Jolly Island,broiler_2,TRUE,TRUE
3,1657,Jolly Island,conventional,FALSE,FALSE
3,1658,Jolly Island,organic,FALSE,FALSE
3,1659,Jolly Island,conventional,FALSE,FALSE
3,1660,Jolly Island,broiler_1,FALSE,FALSE
3,1661,Jolly Island,organic,FALSE,FALSE
3,1662,Jolly Island,conventional,FALSE,FALSE
3,1663,Jolly Island,conventional,FALSE,FALSE
3,1664,Jolly Island,broiler_2,FALSE,FALSE
3,1665,Jolly Island,conventional,FALSE,FALSE
3,1666,Jolly Island,broiler_2,FALSE,FALSE
3,1667,Jolly Island,broiler_2,FALSE,FALSE
3,1668,Jolly Island,broiler_2,FALSE,FALSE
3,1669,Jolly Island,conventional,FALSE,FALSE
3,1670,Jolly Island,conventional,FALSE,FALSE
3,1671,Jolly Island,broiler_1,TRUE,TRUE
3,1672,Jolly Island,conventional,FALSE,FALSE
3,1673,Jolly Island,layer,FALSE,FALSE
3,1674,Jolly Island,conventional,FALSE,FALSE
3,1675,Jolly Island,broiler_2,FALSE,FALSE
3,1676,Jolly Island,conventional,FALSE,FALSE
3,1677,Jolly Island,broiler_2,FALSE,FALSE
3,1678,Jolly Island,conventional,TRUE,TRUE
3,1679,Jolly Island,broiler_2,FALSE,FALSE
3,1680,Jolly Island,conventional,FALSE,FALSE
3,1681,Jolly Island,broiler_2,FALSE,FALSE
3,1682,Jolly Island,broiler_2,FALSE,FALSE
3,1683,Jolly Island,broiler_2,FALSE,FALSE
3,1684,Jolly Island,conventional,FALSE,FALSE
3,1685,Jolly Island,layer,FALSE,FALSE
3,1686,Jolly Island,organic,FALSE,FALSE
3,1687,Jolly Island,layer,FALSE,FALSE
3,1688,Jolly Island,broiler_2,FALSE,FALSE
3,1689,Jolly Island,broiler_1,FALSE,FALSE
3,1690,Jolly Island,conventional,FALSE,FALSE
3,1691,Jolly Island,conventional,FALSE,FALSE
3,1692,Jolly Island,broiler_2,FALSE,FALSE
3,1693,Jolly Island,organic,FALSE,FALSE
3,1694,Jolly Island,conventional,FALSE,FALSE
3,1695,Jolly Island,conventional,FALSE,FALSE
3,1696,Jolly Island,organic,FALSE,FALSE
3,1697,Jolly Island,organic,FALSE,FALSE
3,1698,Jolly Island,broiler_1,FALSE,FALSE
3,1699,Jolly Island,conventional,FALSE,FALSE
3,1700,Jolly Island,broiler_2,FALSE,FALSE
3,1701,Jolly Island,conventional,FALSE,FALSE
3,1702,Jolly Island,broiler_2,FALSE,FALSE
3,1703,Jolly Island,broiler_2,FALSE,FALSE
3,1704,Jolly Island,conventional,FALSE,FALSE
3,1705,Jolly Island,conventional,FALSE,FALSE
3,1706,Jolly Island,conventional,FALSE,FALSE
3,1707,Jolly Island,broiler_2,FALSE,FALSE
3,1708,Jolly Island,conventional,TRUE,FALSE
3,1709,Jolly Island,broiler_2,FALSE,FALSE
3,1710,Jolly Island,broiler_1,FALSE,FALSE
3,1711,Jolly Island,conventional,FALSE,FALSE
3,1712,Jolly Island,conventional,FALSE,FALSE
3,1713,Jolly Island,conventional,FALSE,FALSE
3,1714,Jolly Island,conventional,FALSE,FALSE
3,1715,Jolly Island,conventional,TRUE,TRUE
3,1716,Jolly Island,broiler_2,FALSE,FALSE
3,1717,Jolly Island,broiler_1,FALSE,FALSE
3,1718,Jolly Island,conventional,FALSE,FALSE
3,1719,Jolly Island,organic,FALSE,FALSE
3,1720,Jolly Island,broiler_2,FALSE,FALSE
3,1721,Jolly Island,broiler_1,FALSE,FALSE
3,1722,Jolly Island,broiler_1,FALSE,FALSE
3,1723,Jolly Island,conventional,FALSE,FALSE
3,1724,Jolly Island,conventional,FALSE,FALSE
3,1725,Jolly Island,conventional,FALSE,FALSE
3,1726,Jolly Island,broiler_2,FALSE,FALSE
3,1727,Jolly Island,broiler_1,FALSE,FALSE
3,1728,Jolly Island,organic,TRUE,TRUE
3,1729,Jolly Island,conventional,FALSE,FALSE
3,1730,Jolly Island,broiler_1,FALSE,FALSE
3,1731,Jolly Island,conventional,FALSE,FALSE
3,1732,Jolly Island,conventional,FALSE,FALSE
3,1733,Jolly Island,conventional,FALSE,FALSE
3,1734,Jolly Island,broiler_2,FALSE,FALSE
3,1735,Jolly Island,organic,FALSE,FALSE
3,1736,Jolly Island,broiler_2,FALSE,FALSE
3,1737,Jolly Island,conventional,FALSE,FALSE
3,1738,Jolly Island,broiler_1,FALSE,FALSE
3,1739,Jolly Island,organic,FALSE,FALSE
3,1740,Jolly Island,broiler_2,FALSE,FALSE
3,1741,Jolly Island,conventional,FALSE,FALSE
3,1742,Jolly Island,conventional,FALSE,FALSE
3,1743,Jolly Island,conventional,FALSE,FALSE
3,1744,Jolly Island,organic,FALSE,FALSE
3,1745,Jolly Island,conventional,FALSE,FALSE
3,1746,Jolly Island,conventional,FALSE,FALSE
3,1747,Jolly Island,broiler_2,FALSE,FALSE
3,1748,Jolly Island,conventional,FALSE,FALSE
3,1749,Jolly Island,organic,FALSE,FALSE
3,1750,Jolly Island,conventional,FALSE,FALSE
3,1751,Jolly Island,broiler_1,FALSE,FALSE
3,1752,Jolly Island,organic,FALSE,FALSE
3,1753,Jolly Island,conventional,FALSE,FALSE
3,1754,Jolly Island,broiler_2,FALSE,FALSE
3,1755,Jolly Island,organic,FALSE,FALSE
3,1756,Jolly Island,broiler_1,FALSE,FALSE
3,1757,Jolly Island,organic,TRUE,TRUE
3,1758,Jolly Island,broiler_2,FALSE,FALSE
3,1759,Jolly Island,conventional,TRUE,TRUE
3,1760,Jolly Island,conventional,FALSE,FALSE
3,1761,Jolly Island,conventional,FALSE,FALSE
3,1762,Jolly Island,broiler_2,FALSE,FALSE
3,1763,Jolly Island,conventional,FALSE,FALSE
3,1764,Jolly Island,conventional,FALSE,FALSE
3,1765,Jolly Island,conventional,FALSE,TRUE
3,1766,Jolly Island,conventional,FALSE,FALSE
3,1767,Jolly Island,broiler_1,FALSE,FALSE
3,1768,Jolly Island,broiler_2,FALSE,FALSE
3,1769,Jolly Island,conventional,FALSE,FALSE
3,1770,Jolly Island,conventional,TRUE,TRUE
3,1771,Jolly Island,broiler_2,FALSE,FALSE
3,1772,Jolly Island,organic,FALSE,FALSE
3,1773,Jolly Island,conventional,FALSE,FALSE
3,1774,Jolly Island,broiler_1,FALSE,FALSE
3,1775,Jolly Island,broiler_2,FALSE,FALSE
3,1776,Jolly Island,conventional,FALSE,FALSE
3,1777,Jolly Island,conventional,FALSE,FALSE
3,1778,Jolly Island,conventional,FALSE,FALSE
3,1779,Jolly Island,organic,FALSE,FALSE
3,1780,Jolly Island,conventional,FALSE,FALSE
3,1781,Jolly Island,conventional,FALSE,FALSE
3,1782,Jolly Island,organic,FALSE,FALSE
3,1783,Jolly Island,conventional,FALSE,FALSE
3,1784,Jolly Island,conventional,FALSE,FALSE
3,1785,Jolly Island,organic,FALSE,FALSE
3,1786,Jolly Island,broiler_2,FALSE,FALSE
3,1787,Jolly Island,conventional,FALSE,FALSE
3,1788,Jolly Island,conventional,FALSE,FALSE
3,1789,Jolly Island,organic,FALSE,FALSE
3,1790,Jolly Island,conventional,FALSE,FALSE
3,1791,Jolly Island,conventional,TRUE,TRUE
3,1792,Jolly Island,broiler_2,FALSE,FALSE
3,1793,Jolly Island,organic,FALSE,FALSE
3,1794,Jolly Island,organic,FALSE,FALSE
3,1795,Jolly Island,conventional,FALSE,FALSE
3,1796,Jolly Island,broiler_2,FALSE,FALSE
3,1797,Jolly Island,broiler_2,FALSE,FALSE
3,1798,Jolly Island,conventional,FALSE,FALSE
3,1799,Jolly Island,conventional,FALSE,FALSE
3,1800,Jolly Island,organic,FALSE,FALSE
3,1801,Jolly Island,broiler_2,FALSE,FALSE
3,1802,Jolly Island,conventional,FALSE,FALSE
3,1803,Jolly Island,broiler_1,FALSE,FALSE
3,1804,Jolly Island,conventional,FALSE,FALSE
3,1805,Jolly Island,conventional,FALSE,FALSE
3,1806,Jolly Island,broiler_2,TRUE,TRUE
3,1807,Jolly Island,broiler_2,FALSE,FALSE
3,1808,Jolly Island,organic,FALSE,FALSE
3,1809,Jolly Island,conventional,FALSE,FALSE
3,1810,Jolly Island,broiler_1,FALSE,FALSE
3,1811,Jolly Island,conventional,FALSE,FALSE
3,1812,Jolly Island,broiler_2,FALSE,FALSE
3,1813,Jolly Island,broiler_2,FALSE,FALSE
3,1814,Jolly Island,broiler_2,FALSE,FALSE
3,1815,Jolly Island,conventional,FALSE,FALSE
3,1816,Jolly Island,layer,FALSE,FALSE
3,1817,Jolly Island,broiler_2,FALSE,FALSE
3,1818,Jolly Island,broiler_1,TRUE,TRUE
3,1819,Jolly Island,organic,FALSE,FALSE
3,1820,Jolly Island,broiler_2,FALSE,FALSE
3,1821,Jolly Island,broiler_1,FALSE,FALSE
3,1822,Jolly Island,conventional,FALSE,FALSE
3,1823,Jolly Island,broiler_2,FALSE,FALSE
3,1824,Jolly Island,broiler_2,FALSE,FALSE
3,1825,Jolly Island,broiler_1,FALSE,FALSE
3,1826,Jolly Island,broiler_1,FALSE,FALSE
3,1827,Jolly Island,conventional,FALSE,FALSE
3,1828,Jolly Island,broiler_1,FALSE,FALSE
3,1829,Jolly Island,organic,FALSE,FALSE
3,1830,Jolly Island,conventional,FALSE,FALSE
3,1831,Jolly Island,broiler_2,FALSE,FALSE
3,1832,Jolly Island,conventional,FALSE,FALSE
3,1833,Jolly Island,broiler_2,TRUE,TRUE
3,1834,Jolly Island,conventional,FALSE,FALSE
3,1835,Jolly Island,organic,FALSE,FALSE
3,1836,Jolly Island,broiler_2,FALSE,FALSE
3,1837,Jolly Island,organic,FALSE,FALSE
3,1838,Jolly Island,organic,FALSE,FALSE
3,1839,Jolly Island,conventional,FALSE,FALSE
3,1840,Jolly Island,organic,FALSE,FALSE
3,1841,Jolly Island,organic,FALSE,FALSE
3,1842,Jolly Island,conventional,FALSE,FALSE
3,1843,Jolly Island,broiler_1,FALSE,FALSE
3,1844,Jolly Island,broiler_2,FALSE,FALSE
3,1845,Jolly Island,broiler_2,FALSE,FALSE
3,1846,Jolly Island,broiler_2,FALSE,FALSE
3,1847,Jolly Island,broiler_2,FALSE,FALSE
3,1848,Jolly Island,organic,FALSE,FALSE
3,1849,Jolly Island,broiler_2,FALSE,FALSE
3,1850,Jolly Island,broiler_2,FALSE,FALSE
3,1851,Jolly Island,broiler_2,FALSE,FALSE
3,1852,Jolly Island,broiler_1,FALSE,FALSE
3,1853,Jolly Island,broiler_2,FALSE,FALSE
3,1854,Jolly Island,organic,FALSE,FALSE
3,1855,Jolly Island,conventional,FALSE,FALSE
3,1856,Jolly Island,broiler_1,FALSE,FALSE
3,1857,Jolly Island,conventional,FALSE,FALSE
3,1858,Jolly Island,conventional,FALSE,FALSE
3,1859,Jolly Island,conventional,FALSE,FALSE
3,1860,Jolly Island,conventional,FALSE,FALSE
3,1861,Jolly Island,broiler_2,FALSE,FALSE
3,1862,Jolly Island,broiler_2,FALSE,FALSE
3,1863,Jolly Island,conventional,FALSE,FALSE
3,1864,Jolly Island,broiler_2,FALSE,FALSE
3,1865,Jolly Island,broiler_2,FALSE,FALSE
3,1866,Jolly Island,conventional,TRUE,FALSE
3,1867,Jolly Island,organic,FALSE,FALSE
3,1868,Jolly Island,conventional,FALSE,FALSE
3,1869,Jolly Island,broiler_1,FALSE,FALSE
3,1870,Jolly Island,broiler_2,FALSE,FALSE
3,1871,Jolly Island,conventional,FALSE,FALSE
3,1872,Jolly Island,broiler_1,FALSE,FALSE
3,1873,Jolly Island,conventional,FALSE,FALSE
3,1874,Jolly Island,broiler_2,FALSE,FALSE
3,1875,Jolly Island,broiler_1,FALSE,FALSE
3,1876,Jolly Island,conventional,FALSE,FALSE
3,1877,Jolly Island,broiler_2,FALSE,FALSE
3,1878,Jolly Island,broiler_2,FALSE,FALSE
3,1879,Jolly Island,organic,FALSE,FALSE
3,1880,Jolly Island,conventional,FALSE,FALSE
3,1881,Jolly Island,conventional,FALSE,FALSE
3,1882,Jolly Island,conventional,FALSE,FALSE
3,1883,Jolly Island,conventional,FALSE,FALSE
3,1884,Jolly Island,broiler_2,FALSE,FALSE
3,1885,Jolly Island,organic,FALSE,FALSE
3,1886,Jolly Island,organic,FALSE,FALSE
3,1887,Jolly Island,conventional,FALSE,FALSE
3,1888,Jolly Island,broiler_2,FALSE,FALSE
3,1889,Jolly Island,organic,FALSE,FALSE
3,1890,Jolly Island,conventional,FALSE,FALSE
3,1891,Jolly Island,conventional,TRUE,TRUE
3,1892,Jolly Island,organic,FALSE,FALSE
3,1893,Jolly Island,broiler_2,FALSE,FALSE
3,1894,Jolly Island,conventional,FALSE,FALSE
3,1895,Jolly Island,broiler_2,FALSE,FALSE
3,1896,Jolly Island,organic,FALSE,FALSE
3,1897,Jolly Island,broiler_2,FALSE,FALSE
3,1898,Jolly Island,organic,FALSE,FALSE
3,1899,Jolly Island,conventional,FALSE,FALSE
3,1900,Jolly Island,conventional,FALSE,FALSE
3,1901,Jolly Island,conventional,FALSE,FALSE
3,1902,Jolly Island,broiler_2,FALSE,FALSE
3,1903,Jolly Island,conventional,FALSE,FALSE
3,1904,Jolly Island,conventional,TRUE,TRUE
3,1905,Jolly Island,broiler_2,FALSE,FALSE
3,1906,Jolly Island,broiler_2,FALSE,FALSE
3,1907,Jolly Island,broiler_2,FALSE,FALSE
3,1908,Jolly Island,broiler_1,FALSE,FALSE
3,1909,Jolly Island,broiler_1,FALSE,FALSE
3,1910,Jolly Island,conventional,FALSE,FALSE
3,1911,Jolly Island,conventional,FALSE,FALSE
3,1912,Jolly Island,conventional,FALSE,FALSE
3,1913,Jolly Island,broiler_1,FALSE,FALSE
3,1914,Jolly Island,conventional,FALSE,FALSE
3,1915,Jolly Island,broiler_2,FALSE,FALSE
3,1916,Jolly Island,conventional,FALSE,FALSE
3,1917,Jolly Island,conventional,FALSE,FALSE
3,1918,Jolly Island,broiler_2,FALSE,FALSE
3,1919,Jolly Island,broiler_1,FALSE,FALSE
3,1920,Jolly Island,layer,FALSE,FALSE
3,1921,Jolly Island,organic,FALSE,FALSE
3,1922,Jolly Island,conventional,FALSE,FALSE
3,1923,Jolly Island,conventional,FALSE,FALSE
3,1924,Jolly Island,conventional,FALSE,FALSE
3,1925,Jolly Island,broiler_2,FALSE,FALSE
3,1926,Jolly Island,broiler_2,FALSE,FALSE
3,1927,Jolly Island,broiler_2,FALSE,FALSE
3,1928,Jolly Island,broiler_2,FALSE,FALSE
3,1929,Jolly Island,conventional,TRUE,FALSE
3,1930,Jolly Island,conventional,FALSE,FALSE
3,1931,Jolly Island,conventional,FALSE,FALSE
3,1932,Jolly Island,broiler_2,FALSE,FALSE
3,1933,Jolly Island,conventional,FALSE,FALSE
3,1934,Jolly Island,conventional,FALSE,FALSE
3,1935,Jolly Island,broiler_2,FALSE,FALSE
3,1936,Jolly Island,broiler_2,FALSE,FALSE
3,1937,Jolly Island,broiler_2,FALSE,FALSE
3,1938,Jolly Island,conventional,FALSE,FALSE
3,1939,Jolly Island,conventional,FALSE,FALSE
3,1940,Jolly Island,conventional,FALSE,FALSE
3,1941,Jolly Island,organic,FALSE,FALSE
3,1942,Jolly Island,conventional,FALSE,FALSE
3,1943,Jolly Island,broiler_1,FALSE,FALSE
3,1944,Jolly Island,organic,FALSE,FALSE
3,1945,Jolly Island,conventional,FALSE,FALSE
3,1946,Jolly Island,organic,TRUE,FALSE
3,1947,Jolly Island,broiler_2,FALSE,FALSE
3,1948,Jolly Island,broiler_1,FALSE,FALSE
3,1949,Jolly Island,organic,FALSE,FALSE
3,1950,Jolly Island,broiler_2,FALSE,FALSE
3,1951,Jolly Island,conventional,FALSE,FALSE
3,1952,Jolly Island,broiler_1,FALSE,FALSE
3,1953,Jolly Island,broiler_2,FALSE,FALSE
3,1954,Jolly Island,broiler_2,FALSE,FALSE
3,1955,Jolly Island,broiler_2,FALSE,FALSE
3,1956,Jolly Island,broiler_2,FALSE,FALSE
3,1957,Jolly Island,broiler_2,FALSE,FALSE
3,1958,Jolly Island,conventional,FALSE,TRUE
3,1959,Jolly Island,broiler_1,FALSE,FALSE
3,1960,Jolly Island,conventional,FALSE,FALSE
3,1961,Jolly Island,conventional,FALSE,FALSE
3,1962,Jolly Island,conventional,FALSE,FALSE
3,1963,Jolly Island,conventional,FALSE,FALSE
3,1964,Jolly Island,conventional,FALSE,FALSE
3,1965,Jolly Island,conventional,FALSE,TRUE
3,1966,Jolly Island,broiler_2,FALSE,FALSE
3,1967,Jolly Island,broiler_2,FALSE,FALSE
3,1968,Jolly Island,broiler_1,FALSE,FALSE
3,1969,Jolly Island,conventional,FALSE,FALSE
3,1970,Jolly Island,broiler_2,FALSE,FALSE
3,1971,Jolly Island,conventional,FALSE,TRUE
3,1972,Jolly Island,broiler_2,FALSE,FALSE
3,1973,Jolly Island,conventional,FALSE,FALSE
3,1974,Jolly Island,organic,FALSE,FALSE
3,1975,Jolly Island,broiler_2,FALSE,FALSE
3,1976,Jolly Island,broiler_2,FALSE,FALSE
3,1977,Jolly Island,broiler_2,FALSE,FALSE
3,1978,Jolly Island,conventional,FALSE,TRUE
3,1979,Jolly Island,broiler_2,FALSE,FALSE
3,1980,Jolly Island,broiler_2,FALSE,FALSE
3,1981,Jolly Island,broiler_2,FALSE,FALSE
3,1982,Jolly Island,broiler_1,FALSE,FALSE
3,1983,Jolly Island,conventional,FALSE,FALSE
3,1984,Jolly Island,conventional,FALSE,FALSE
3,1985,Jolly Island,organic,FALSE,FALSE
3,1986,Jolly Island,conventional,FALSE,FALSE
3,1987,Jolly Island,conventional,FALSE,FALSE
3,1988,Jolly Island,conventional,FALSE,FALSE
3,1989,Jolly Island,broiler_2,FALSE,FALSE
3,1990,Jolly Island,broiler_1,FALSE,FALSE
3,1991,Jolly Island,broiler_2,FALSE,FALSE
3,1992,Jolly Island,conventional,FALSE,FALSE
3,1993,Jolly Island,broiler_1,FALSE,FALSE
3,1994,Jolly Island,organic,FALSE,FALSE
3,1995,Jolly Island,conventional,TRUE,TRUE
3,1996,Jolly Island,broiler_2,FALSE,FALSE
3,1997,Jolly Island,conventional,FALSE,FALSE
3,1998,Jolly Island,broiler_1,FALSE,FALSE
3,1999,Jolly Island,conventional,FALSE,FALSE
3,2000,Jolly Island,conventional,FALSE,FALSE
3,2001,Jolly Island,broiler_2,FALSE,FALSE
3,2002,Jolly Island,organic,FALSE,FALSE
3,2003,Jolly Island,conventional,FALSE,FALSE
3,2004,Jolly Island,conventional,FALSE,FALSE
3,2005,Jolly Island,conventional,FALSE,FALSE
3,2006,Jolly Island,organic,TRUE,TRUE
3,2007,Jolly Island,conventional,FALSE,FALSE
3,2008,Jolly Island,conventional,FALSE,FALSE
3,2009,Jolly Island,organic,FALSE,FALSE
3,2010,Jolly Island,conventional,FALSE,FALSE
3,2011,Jolly Island,organic,FALSE,FALSE
3,2012,Jolly Island,conventional,FALSE,FALSE
3,2013,Jolly Island,broiler_2,FALSE,FALSE
3,2014,Jolly Island,broiler_2,FALSE,FALSE
3,2015,Jolly Island,broiler_1,FALSE,FALSE
3,2016,Jolly Island,conventional,FALSE,FALSE
3,2017,Jolly Island,conventional,FALSE,FALSE
3,2018,Jolly Island,organic,FALSE,FALSE
3,2019,Jolly Island,broiler_2,FALSE,FALSE
3,2020,Jolly Island,broiler_2,FALSE,FALSE
3,2021,Jolly Island,conventional,FALSE,FALSE
3,2022,Jolly Island,conventional,FALSE,FALSE
3,2023,Jolly Island,broiler_1,FALSE,FALSE
3,2024,Jolly Island,conventional,FALSE,FALSE
3,2025,Jolly Island,broiler_2,FALSE,FALSE
3,2026,Jolly Island,broiler_2,FALSE,FALSE
3,2027,Jolly Island,broiler_2,FALSE,FALSE
3,2028,Jolly Island,conventional,FALSE,FALSE
3,2029,Jolly Island,broiler_1,FALSE,FALSE
3,2030,Jolly Island,organic,FALSE,FALSE
3,2031,Jolly Island,broiler_2,FALSE,FALSE
3,2032,Jolly Island,conventional,FALSE,FALSE
3,2033,Jolly Island,layer,TRUE,TRUE
3,2034,Jolly Island,broiler_2,FALSE,FALSE
3,2035,Jolly Island,layer,FALSE,FALSE
3,2036,Jolly Island,organic,FALSE,FALSE
3,2037,Jolly Island,conventional,FALSE,FALSE
3,2038,Jolly Island,conventional,FALSE,FALSE
3,2039,Jolly Island,broiler_1,FALSE,FALSE
3,2040,Jolly Island,broiler_1,FALSE,FALSE
3,2041,Jolly Island,conventional,FALSE,FALSE
3,2042,Jolly Island,organic,FALSE,FALSE
3,2043,Jolly Island,conventional,FALSE,FALSE
3,2044,Jolly Island,broiler_2,FALSE,FALSE
3,2045,Jolly Island,broiler_2,FALSE,FALSE
3,2046,Jolly Island,organic,FALSE,FALSE
3,2047,Jolly Island,broiler_2,FALSE,FALSE
3,2048,Jolly Island,broiler_2,FALSE,FALSE
3,2049,Jolly Island,conventional,FALSE,FALSE
3,2050,Jolly Island,organic,FALSE,FALSE
3,2051,Jolly Island,broiler_1,FALSE,FALSE
3,2052,Jolly Island,broiler_2,TRUE,TRUE
3,2053,Jolly Island,conventional,FALSE,FALSE
3,2054,Jolly Island,layer,FALSE,FALSE
3,2055,Jolly Island,conventional,FALSE,FALSE
3,2056,Jolly Island,conventional,FALSE,FALSE
3,2057,Jolly Island,conventional,FALSE,FALSE
3,2058,Jolly Island,conventional,TRUE,TRUE
3,2059,Jolly Island,conventional,FALSE,FALSE
3,2060,Jolly Island,conventional,FALSE,FALSE
3,2061,Jolly Island,broiler_2,FALSE,FALSE
3,2062,Jolly Island,broiler_1,FALSE,TRUE
3,2063,Jolly Island,conventional,FALSE,FALSE
3,2064,Jolly Island,broiler_2,FALSE,FALSE
3,2065,Jolly Island,broiler_2,FALSE,TRUE
3,2066,Jolly Island,organic,TRUE,TRUE
3,2067,Jolly Island,broiler_2,FALSE,FALSE
3,2068,Jolly Island,organic,FALSE,FALSE
3,2069,Jolly Island,organic,FALSE,FALSE
3,2070,Jolly Island,broiler_2,FALSE,FALSE
3,2071,Jolly Island,conventional,FALSE,FALSE
3,2072,Jolly Island,conventional,FALSE,FALSE
3,2073,Jolly Island,conventional,TRUE,TRUE
3,2074,Jolly Island,layer,FALSE,FALSE
3,2075,Jolly Island,conventional,FALSE,FALSE
3,2076,Jolly Island,broiler_2,FALSE,FALSE
3,2077,Jolly Island,conventional,FALSE,FALSE
3,2078,Jolly Island,conventional,FALSE,FALSE
3,2079,Jolly Island,organic,FALSE,FALSE
3,2080,Jolly Island,broiler_2,FALSE,FALSE
3,2081,Jolly Island,conventional,FALSE,FALSE
3,2082,Jolly Island,layer,FALSE,FALSE
3,2083,Jolly Island,conventional,FALSE,FALSE
3,2084,Jolly Island,conventional,FALSE,FALSE
3,2085,Jolly Island,conventional,FALSE,FALSE
3,2086,Jolly Island,broiler_1,FALSE,FALSE
3,2087,Jolly Island,broiler_1,FALSE,FALSE
3,2088,Jolly Island,broiler_2,FALSE,FALSE
3,2089,Jolly Island,layer,FALSE,FALSE
3,2090,Jolly Island,conventional,FALSE,FALSE
3,2091,Jolly Island,conventional,FALSE,FALSE
3,2092,Jolly Island,conventional,FALSE,FALSE
3,2093,Jolly Island,conventional,FALSE,FALSE
3,2094,Jolly Island,broiler_1,FALSE,FALSE
3,2095,Jolly Island,conventional,FALSE,FALSE
3,2096,Jolly Island,organic,FALSE,FALSE
3,2097,Jolly Island,organic,FALSE,FALSE
3,2098,Jolly Island,conventional,FALSE,FALSE
3,2099,Jolly Island,layer,FALSE,FALSE
3,2100,Jolly Island,broiler_1,FALSE,FALSE
3,2101,Jolly Island,broiler_1,FALSE,FALSE
3,2102,Jolly Island,broiler_2,FALSE,FALSE
3,2103,Jolly Island,organic,FALSE,FALSE
